Date,MA10
2023-05-22,173.03799896240236
2023-05-23,174.7
2023-05-24,176.13600006103516
2023-05-25,177.375
2023-05-26,179.8940002441406
2023-05-30,183.375
2023-05-31,187.11599884033203
2023-06-01,190.48199920654298
2023-06-02,194.18999938964845
2023-06-05,197.93699951171874
2023-06-06,201.18099975585938
2023-06-07,205.06100006103514
2023-06-08,210.2570007324219
2023-06-09,216.25
2023-06-12,221.91600036621094
2023-06-13,227.6709991455078
2023-06-14,232.95700073242188
2023-06-15,237.7949996948242
2023-06-16,242.4520004272461
2023-06-20,248.13600158691406
2023-06-21,251.9510009765625
2023-06-22,255.9549987792969
2023-06-23,258.1289993286133
2023-06-26,257.79400024414065
2023-06-27,257.8320007324219
2023-06-28,257.5850006103516
2023-06-29,257.6559997558594
2023-06-30,258.2429992675781
2023-07-03,260.17099914550784
2023-07-05,260.9739990234375
2023-07-06,262.6820007324219
2023-07-07,263.66400146484375
2023-07-10,264.9649993896484
2023-07-11,267.83899993896483
2023-07-12,270.0169982910156
2023-07-13,272.18299865722656
2023-07-14,274.5709991455078
2023-07-17,277.4320007324219
2023-07-18,278.78399963378905
2023-07-19,279.66199951171876
2023-07-20,278.297998046875
2023-07-21,276.85699768066405
2023-07-24,276.8019989013672
2023-07-25,276.3509979248047
2023-07-26,275.5869995117188
2023-07-27,273.36800079345704
2023-07-28,271.8740005493164
2023-07-31,269.5789993286133
2023-08-01,266.3520004272461
2023-08-02,262.6369995117187
2023-08-03,262.2790008544922
2023-08-04,261.66300201416016
2023-08-07,259.902001953125
2023-08-08,258.34400177001953
2023-08-09,256.1280014038086
2023-08-10,255.09100036621095
2023-08-11,252.71199951171874
2023-08-14,249.94499969482422
2023-08-15,247.13399963378907
2023-08-16,244.28300018310546
2023-08-17,240.27299957275392
2023-08-18,236.43600006103514
2023-08-21,234.41900024414062
2023-08-22,232.76800079345702
2023-08-23,232.23500061035156
2023-08-24,230.7050003051758
2023-08-25,230.29900054931642
2023-08-28,230.2050018310547
2023-08-29,232.6270004272461
2023-08-30,235.75699920654296
2023-08-31,239.64299774169922
2023-09-01,242.5949966430664
2023-09-05,245.11599578857422
2023-09-06,246.98899536132814
2023-09-07,248.45199584960938
2023-09-08,250.2979965209961
2023-09-11,253.7969955444336
2023-09-12,256.66299591064455
2023-09-13,258.07499542236326
2023-09-14,259.988996887207
2023-09-15,261.61999969482423
2023-09-18,263.6470001220703
2023-09-19,264.6480010986328
2023-09-20,265.71500091552736
2023-09-21,266.13600006103513
2023-09-22,265.7740005493164
2023-09-25,263.11500244140626
2023-09-26,260.7790008544922
2023-09-27,257.6990020751953
2023-09-28,254.73300170898438
2023-09-29,252.31600036621094
2023-10-02,250.9480010986328
2023-10-03,248.9510009765625
2023-10-04,248.80800170898436
2023-10-05,249.24300079345704
2023-10-06,250.80800018310546
2023-10-09,252.0760009765625
2023-10-10,254.0260009765625
2023-10-11,256.275
2023-10-12,257.5239990234375
2023-10-13,257.61399841308594
2023-10-16,257.8459976196289
2023-10-17,258.6779983520508
2023-10-18,256.82999725341796
2023-10-19,252.83599853515625
2023-10-20,247.98199920654298
2023-10-23,243.222998046875
2023-10-24,238.51299896240235
2023-10-25,233.45599975585938
2023-10-26,228.1449996948242
2023-10-27,223.76300048828125
2023-10-30,218.10700073242188
2023-10-31,212.70599975585938
2023-11-01,209.00400085449218
2023-11-02,208.84400024414063
2023-11-03,209.64100036621093
2023-11-06,210.36000061035156
2023-11-07,210.9259994506836
2023-11-08,211.8949996948242
2023-11-09,212.31699981689454
2023-11-10,213.0519989013672
2023-11-13,215.68699951171874
2023-11-14,219.34400024414063
2023-11-15,223.06199951171874
2023-11-16,224.56999969482422
2023-11-17,226.00399932861328
2023-11-20,227.63699951171876
2023-11-21,229.53899993896485
2023-11-22,230.7490005493164
2023-11-24,233.2960006713867
2023-11-27,235.43900146484376
2023-11-28,237.74000091552733
2023-11-29,238.41300048828126
2023-11-30,238.13700103759766
2023-12-01,238.66100158691407
2023-12-04,238.78900146484375
2023-12-05,239.1010009765625
2023-12-06,238.91800079345703
2023-12-07,239.76100006103516
2023-12-08,240.6
2023-12-11,240.96600036621095
2023-12-12,239.99499969482423
2023-12-13,239.50999908447267
2023-12-14,240.60699920654298
2023-12-15,242.0739990234375
2023-12-18,243.7239990234375
2023-12-19,245.5739990234375
2023-12-20,246.3509994506836
2023-12-21,247.53699951171876
2023-12-22,248.40699920654296
2023-12-26,250.0939971923828
2023-12-27,252.53699798583983
2023-12-28,253.92599792480468
2023-12-29,253.66899719238282
