Date,MA5
2023-01-04,
2023-01-05,
2023-01-06,
2023-01-09,
2023-01-10,115.13199768066406
2023-01-11,117.047998046875
2023-01-12,119.69199829101562
2023-01-13,121.55999908447265
2023-01-17,123.90400085449218
2023-01-18,125.89000091552734
2023-01-19,126.68000030517578
2023-01-20,128.6520004272461
2023-01-23,132.9220001220703
2023-01-24,135.4019989013672
2023-01-25,138.53199768066406
2023-01-26,145.1519989013672
2023-01-27,154.047998046875
2023-01-30,158.62999877929687
2023-01-31,164.49599914550782
2023-02-01,171.89200134277343
2023-02-02,177.49200134277345
2023-02-03,179.9080017089844
2023-02-06,185.5279998779297
2023-02-07,190.24599914550782
2023-02-08,194.2219970703125
2023-02-09,198.03199768066406
2023-02-10,199.41399841308595
2023-02-13,199.38999938964844
2023-02-14,201.87799987792968
2023-02-15,204.46800231933594
2023-02-16,203.41199951171876
2023-02-17,205.6959991455078
2023-02-21,206.24199829101562
2023-02-22,204.56399841308593
2023-02-23,202.12999877929687
2023-02-24,201.0980010986328
2023-02-27,200.96200256347657
2023-02-28,202.6300048828125
2023-03-01,203.0120056152344
2023-03-02,200.7780029296875
2023-03-03,200.96000061035156
2023-03-06,198.1959991455078
2023-03-07,194.59599914550782
2023-03-08,190.44199829101564
2023-03-09,186.84599914550782
2023-03-10,181.9760009765625
2023-03-13,178.11000061035156
2023-03-14,177.21999816894532
2023-03-15,176.90999755859374
2023-03-16,179.1519989013672
2023-03-17,180.48999938964843
2023-03-20,182.24400024414064
2023-03-21,185.10800170898438
2023-03-22,187.2480010986328
2023-03-23,188.86600036621093
2023-03-24,190.9220001220703
2023-03-27,192.63399963378907
2023-03-28,190.95599975585938
2023-03-29,191.502001953125
2023-03-30,192.11400146484374
2023-03-31,195.5240020751953
2023-04-03,196.11600341796876
2023-04-04,196.79400329589845
2023-04-05,195.12200317382812
2023-04-06,193.0780029296875
2023-04-10,188.48800048828124
2023-04-11,186.89199829101562
2023-04-12,184.48399658203124
2023-04-13,184.55999450683595
2023-04-14,184.5479949951172
2023-04-17,185.05399475097656
2023-04-18,184.55799560546876
2023-04-19,184.5679962158203
2023-04-20,179.98599853515626
2023-04-21,176.0019989013672
2023-04-24,171.1040008544922
2023-04-25,166.3760009765625
2023-04-26,161.00800170898438
2023-04-27,160.4480010986328
2023-04-28,160.29400024414062
2023-05-01,160.15
2023-05-02,160.0779998779297
2023-05-03,161.45
2023-05-04,161.6519989013672
2023-05-05,162.8019989013672
2023-05-08,164.79399719238282
2023-05-09,166.56199645996094
2023-05-10,168.1479949951172
2023-05-11,170.3239959716797
2023-05-12,169.90799560546876
2023-05-15,168.81999816894532
2023-05-16,168.29400024414062
2023-05-17,169.35800170898438
2023-05-18,170.32000122070312
2023-05-19,172.752001953125
2023-05-22,177.25599975585936
2023-05-23,181.1059997558594
2023-05-24,182.91399841308595
2023-05-25,184.42999877929688
2023-05-26,187.03599853515624
2023-05-30,189.49400024414064
2023-05-31,193.1259979248047
2023-06-01,198.05
2023-06-02,203.95
2023-06-05,208.83800048828124
2023-06-06,212.8679992675781
2023-06-07,216.99600219726562
2023-06-08,222.46400146484376
2023-06-09,228.55
2023-06-12,234.99400024414064
2023-06-13,242.4739990234375
2023-06-14,248.91799926757812
2023-06-15,253.1259979248047
2023-06-16,256.3540008544922
2023-06-20,261.2780029296875
2023-06-21,261.4280029296875
2023-06-22,262.99199829101565
2023-06-23,263.1320007324219
2023-06-26,259.23399963378904
2023-06-27,254.38599853515626
2023-06-28,253.74199829101562
2023-06-29,252.32000122070312
2023-06-30,253.35399780273437
2023-07-03,261.1079986572266
2023-07-05,267.56199951171874
2023-07-06,271.62200317382815
2023-07-07,275.00800170898435
2023-07-10,276.5760009765625
2023-07-11,274.57000122070315
2023-07-12,272.4719970703125
2023-07-13,272.743994140625
2023-07-14,274.1339965820313
2023-07-17,278.2880004882812
2023-07-18,282.997998046875
2023-07-19,286.852001953125
2023-07-20,283.852001953125
2023-07-21,279.5799987792969
2023-07-24,275.3159973144531
2023-07-25,269.70399780273436
2023-07-26,264.3219970703125
2023-07-27,262.8839996337891
2023-07-28,264.1680023193359
2023-07-31,263.8420013427734
2023-08-01,263.0000030517578
2023-08-02,260.952001953125
2023-08-03,261.6740020751953
2023-08-04,259.1580017089844
2023-08-07,255.96200256347657
2023-08-08,253.68800048828126
2023-08-09,251.3040008544922
2023-08-10,248.50799865722655
2023-08-11,246.26599731445313
2023-08-14,243.92799682617186
2023-08-15,240.5799987792969
2023-08-16,237.26199951171876
2023-08-17,232.03800048828126
2023-08-18,226.6060028076172
2023-08-21,224.91000366210938
2023-08-22,224.95600280761718
2023-08-23,227.20800170898437
2023-08-24,229.37200012207032
2023-08-25,233.99199829101562
2023-08-28,235.5
2023-08-29,240.297998046875
2023-08-30,244.30599670410157
2023-08-31,249.91399536132812
2023-09-01,251.1979949951172
2023-09-05,254.73199157714845
2023-09-06,253.67999267578125
2023-09-07,252.59799499511718
2023-09-08,250.68199768066407
2023-09-11,256.39599609375
2023-09-12,258.5940002441406
2023-09-13,262.4699981689453
2023-09-14,267.3799987792969
2023-09-15,272.55800170898436
2023-09-18,270.89800415039065
2023-09-19,270.702001953125
2023-09-20,268.9600036621094
2023-09-21,264.8920013427734
2023-09-22,258.98999938964846
2023-09-25,255.33200073242188
2023-09-26,250.8559997558594
2023-09-27,246.43800048828126
2023-09-28,244.57400207519532
2023-09-29,245.64200134277343
2023-10-02,246.56400146484376
2023-10-03,247.04600219726564
2023-10-04,251.1780029296875
2023-10-05,253.91199951171876
2023-10-06,255.9739990234375
2023-10-09,257.58800048828124
2023-10-10,261.00599975585936
2023-10-11,261.3719970703125
2023-10-12,261.13599853515626
2023-10-13,259.2539978027344
2023-10-16,258.10399475097654
2023-10-17,256.34999694824216
2023-10-18,252.28799743652343
2023-10-19,244.53599853515624
2023-10-20,236.71000061035156
2023-10-23,228.34200134277344
2023-10-24,220.6760009765625
2023-10-25,214.6240020751953
2023-10-26,211.75400085449218
2023-10-27,210.81600036621094
2023-10-30,207.87200012207032
2023-10-31,204.73599853515626
2023-11-01,203.38399963378907
2023-11-02,205.93399963378906
2023-11-03,208.46600036621095
2023-11-06,212.8480010986328
2023-11-07,217.11600036621093
2023-11-08,220.40599975585937
2023-11-09,218.7
2023-11-10,217.63799743652345
2023-11-13,218.5259979248047
2023-11-14,221.5720001220703
2023-11-15,225.71799926757814
2023-11-16,230.43999938964845
2023-11-17,234.37000122070313
2023-11-20,236.7480010986328
2023-11-21,237.50599975585936
2023-11-22,235.78000183105468
2023-11-24,236.152001953125
2023-11-27,236.50800170898438
2023-11-28,238.73200073242188
2023-11-29,239.32000122070312
2023-11-30,240.49400024414064
2023-12-01,241.1700012207031
2023-12-04,241.07000122070312
2023-12-05,239.47000122070312
2023-12-06,238.51600036621093
2023-12-07,239.0279998779297
2023-12-08,240.02999877929688
2023-12-11,240.86199951171875
2023-12-12,240.5199981689453
2023-12-13,240.50399780273438
2023-12-14,242.18599853515624
2023-12-15,244.1179992675781
2023-12-18,246.58599853515625
2023-12-19,250.62799987792968
2023-12-20,252.1980010986328
2023-12-21,252.88800048828125
2023-12-22,252.6959991455078
2023-12-26,253.60199584960938
2023-12-27,254.44599609375
2023-12-28,255.65399475097655
2023-12-29,254.4499938964844
2024-01-02,253.62599487304686
2024-01-03,249.9939971923828
