Date,MA10_slope
2023-01-03,
2023-01-04,
2023-01-05,
2023-01-06,
2023-01-09,
2023-01-10,
2023-01-11,
2023-01-12,
2023-01-13,
2023-01-17,
2023-01-18,
2023-01-19,-1.7075000127156628
2023-01-20,-2.8228335698445712
2023-01-23,-2.791750335693351
2023-01-24,-2.3346664428710966
2023-01-25,-2.9995831807454323
2023-01-26,-4.74908332824707
2023-01-27,-5.095166587829598
2023-01-30,-4.124666531880689
2023-01-31,-4.626333300272613
2023-02-01,-5.815167363484709
2023-02-02,-5.999833552042631
2023-02-03,-5.3247495015462265
2023-02-06,-5.11741625467937
2023-02-07,-5.586666615804032
2023-02-08,-5.462166849772127
2023-02-09,-3.145333862304691
2023-02-10,-2.0475833892822237
2023-02-13,-3.3020829518635986
2023-02-14,-3.668916829427083
2023-02-15,-2.265332794189464
2023-02-16,-1.5771661122640002
2023-02-17,-1.0730002085367947
2023-02-21,-0.22925008138021497
2023-02-22,-0.34700101216634965
2023-02-23,0.6867493947347162
2023-02-24,0.08124999999999716
2023-02-27,-1.4132507324218864
2023-02-28,-0.3727507273356115
2023-03-01,1.796333821614579
2023-03-02,1.4345840454101644
2023-03-03,0.8187499999999991
2023-03-06,1.2167493184407523
2023-03-07,1.2999159495035855
2023-03-08,2.5247506459553812
2023-03-09,2.634333928426107
2023-03-10,2.87108383178712
2023-03-13,2.862001164754242
2023-03-14,2.2789178212483727
2023-03-15,1.3626664479573496
2023-03-16,1.1510819753011035
2023-03-17,1.6719992319742805
2023-03-20,-0.030666478474941528
2023-03-21,-1.0366659800211693
2023-03-22,-1.43591651916505
2023-03-23,-1.8950836181640653
2023-03-24,-1.7905834197998018
2023-03-27,-1.1035004933674983
2023-03-28,-0.8920009613037081
2023-03-29,-1.1566666920979785
2023-03-30,-2.036749649047856
2023-03-31,-2.2150004069010385
2023-04-03,-0.19950014750163092
2023-04-04,0.6564160664876297
2023-04-05,0.6552495320638106
2023-04-06,0.6730841318766304
2023-04-10,0.5052506764729779
2023-04-11,0.6817506154378398
2023-04-12,0.8425844828287788
2023-04-13,0.8229170481363965
2023-04-14,1.6371672312418586
2023-04-17,1.6157511393229005
2023-04-18,0.9516672770182287
2023-04-19,1.7600002288818501
2023-04-20,2.1968330383300696
2023-04-21,2.0410826365152985
2023-04-24,2.4149159749349045
2023-04-25,2.6891661326090315
2023-04-26,2.672415796915672
2023-04-27,2.2733331044514933
2023-04-28,2.263249715169285
2023-05-01,2.5316661834716996
2023-05-02,2.3404997507731053
2023-05-03,1.111416880289705
2023-05-04,-0.2755826314290246
2023-05-05,-0.773749287923169
2023-05-08,-0.8689159393310627
2023-05-09,-1.1813327789306598
2023-05-10,-1.4550829569498778
2023-05-11,-0.7467498779296946
